Point,Northing,Easting,HAE,Code
1,5466616.75,364548.635,277.098,P
2,5466615.827,364548.422,276.998,P
3,5466614.441,364547.905,276.983,P
4,5466613.499,364547.896,277.111,P
5,5466612.665,364547.593,277.079,M
6,5466611.515,364546.89,277.274,P
7,5466610.754,364546.2,277.089,P
8,5466609.128,364545.501,276.619,P
