Point,Northing,Easting,HAE,Code
1,5466610.325,364562.155,280.023,P
2,5466609.103,364561.774,280.087,P
3,5466608.254,364561.545,280.271,P
4,5466606.686,364561.431,280.573,P
5,5466605.993,364561.558,280.54,P
6,5466605.351,364561.648,280.397,P
7,5466602.1,364560.647,280.496,M
8,5466601.547,364560.144,280.886,P
9,5466600.885,364559.979,281,P
10,5466599.657,364560.211,281.341,P
11,5466599.152,364559.403,281.122,P
