Point,Northing,Easting,HAE,Code
1,5466595.543,364595.023,277.202,P
2,5466595.349,364594.845,277.258,P
3,5466594.329,364594.712,277.068,P
4,5466593.536,364594.478,276.905,P
5,5466592.389,364594.16,276.6,P
6,5466586.65,364590.661,278.556,M
7,5466584.115,364589.028,279.845,P
8,5466583.411,364589.315,280.002,P
9,5466582.53,364589.184,279.951,P
10,5466580.985,364588.974,279.932,P
11,5466580.059,364588.98,279.896,P
12,5466579.054,364588.535,280.129,P
