Point,Northing,Easting,HAE,Code
1,5466601.547,364560.144,280.886,P
2,5466600.885,364559.979,281,P
3,5466599.657,364560.211,281.341,P
4,5466599.152,364559.403,281.122,P
5,5466592.279,364555.494,282.538,M
6,5466589.623,364552.475,284.343,P
7,5466585.819,364551.196,283.136,P
8,5466584.574,364550.365,282.851,P
9,5466582.308,364547.424,280.96,P
10,5466571.323,364540.777,274.52,P
