Point,Northing,Easting,HAE,Code
1,5466588.706,364606.895,274.111,P
2,5466587.82,364606.735,274.266,P
3,5466586.955,364606.809,274.213,P
4,5466585.261,364607.037,274.352,P
5,5466584.205,364607.358,274.332,P
6,5466583.587,364607.557,274.364,P
7,5466582.508,364607.845,274.522,P
8,5466581.89,364607.96,274.635,P
9,5466578.37,364605.355,275.308,M
10,5466577.711,364604.706,275.553,P
11,5466576.602,364604.06,275.745,P
12,5466575.654,364603.669,275.779,P
13,5466575.054,364603.279,275.848,P
